Folder,Sub-folder,File,Current Squiz link,New squiz link
,,Teaching-Applications-2024,https://www.deakin.edu.au/__data/assets/pdf_file/0008/2837294/Teaching-Applications-2024.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/mydeakinTALENT/miscellaneous/teaching-applications/Teaching-Applications-2024.pdf
,,AI-Prompts-Decision-making,https://www.deakin.edu.au/__data/assets/pdf_file/0012/2837838/AI-Prompts-Decision-making.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/mydeakinTALENT/miscellaneous/ai-prompts/AI-Prompts-Decision-making.pdf
,,,,
,,Pink-and-Grey-Banner,https://www.deakin.edu.au/__data/assets/image/0011/2875214/Pink-and-Grey-Banner.png,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/mydeakinTALENT/banners-and-logos/Pink-and-Grey-Banner.png
DT web assets,,,,
,Advance Resources, ,,
,,Career-Storytelling-MBA-Advance-Webinar-Slides,https://www.deakin.edu.au/__data/assets/pdf_file/0008/2678327/Career-Storytelling-MBA-Advance-Webinar-Slides.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/advance-resources/Career-Storytelling-MBA-Advance-Webinar-Slides.pdf
,,Career-Change-MBA-Advance-Webinar-Slides,https://www.deakin.edu.au/__data/assets/pdf_file/0007/2678326/Career-Change-MBA-Advance-Webinar-Slides.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/advance-resources/Career-Change-MBA-Advance-Webinar-Slides.pdf
,,Interview-MBA-Advance-Webinar-Slides,https://www.deakin.edu.au/__data/assets/pdf_file/0006/2678325/Interview-MBA-Advance-Webinar-Slides.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/advance-resources/Interview-MBA-Advance-Webinar-Slides.pdf
,,LinkedIn-MBA-Advance-Webinar-Slides,https://www.deakin.edu.au/__data/assets/pdf_file/0005/2678324/LinkedIn-MBA-Advance-Webinar-Slides.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/advance-resources/LinkedIn-MBA-Advance-Webinar-Slides.pdf
,,Resume-MBA-Advance-Webinar-Slides,https://www.deakin.edu.au/__data/assets/pdf_file/0004/2678323/Resume-MBA-Advance-Webinar-Slides.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/advance-resources/Resume-MBA-Advance-Webinar-Slides.pdf
,,Verb-List,https://www.deakin.edu.au/__data/assets/pdf_file/0004/2686270/Verb-List.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/advance-resources/Verb-List.pdf
,,Cover-Letter-Guide-Advance,https://www.deakin.edu.au/__data/assets/pdf_file/0005/2686271/Cover-Letter-Guide-Advance.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/advance-resources/Cover-Letter-Guide-Advance.pdf
,,DeakinTALENT-Advance-Cover-Letter-Template,https://www.deakin.edu.au/__data/assets/word_doc/0006/2686272/DeakinTALENT-Advance-Cover-Letter-Template.docx,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/advance-resources/DeakinTALENT-Advance-Cover-Letter-Template.docx
,,MBA-The-Deakin-Advantage-Webinar-Reflection-Template,https://www.deakin.edu.au/__data/assets/word_doc/0003/2695521/MBA-The-Deakin-Advantage-Webinar-Reflection-Template.docx,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/advance-resources/MBA-The-Deakin-Advantage-Webinar-Reflection-Template.docx
,,MBA-Resume-Guide,https://www.deakin.edu.au/__data/assets/pdf_file/0010/2699416/MBA-Resume-Guide.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/advance-resources/MBA-Resume-Guide.pdf
,,MBA-Cover-Letter-Template,https://www.deakin.edu.au/__data/assets/word_doc/0007/2699422/MBA-Cover-Letter-Template.docx,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/advance-resources/MBA-Cover-Letter-Template.docx
,,Cover-Letter-Guide,https://www.deakin.edu.au/__data/assets/pdf_file/0005/2706026/Cover-Letter-Guide.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/advance-resources/Cover-Letter-Guide.pdf
,,MBA-Resume-Template-1,https://www.deakin.edu.au/__data/assets/word_doc/0006/2706045/MBA-Resume-Template-1.doc,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/advance-resources/MBA-Resume-Template-1.doc
,Careers Success series,,,
 ,______________CSS2,,,
,,How-to-Use-LinkedIn-and-Your-Profile,https://www.deakin.edu.au/__data/assets/pdf_file/0007/2733694/How-to-Use-LinkedIn-and-Your-Profile.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/career-success-series/css-2.0/How-to-Use-LinkedIn-and-Your-Profile.pdf
,,CSS-How-to-Job-Search-Effectively,https://www.deakin.edu.au/__data/assets/pdf_file/0008/2733695/CSS-How-to-Job-Search-Effectively.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/career-success-series/css-2.0/CSS-How-to-Job-Search-Effectively.pdf
,,CSS-How-to-Explore-Your-Career-Options-Workshop,https://www.deakin.edu.au/__data/assets/pdf_file/0009/2733696/CSS-How-to-Explore-Your-Career-Options-Workshop.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/career-success-series/css-2.0/CSS-How-to-Explore-Your-Career-Options-Workshop.pdf
,,CSS-How-to-Develop-a-Strong-Application-pptx,https://www.deakin.edu.au/__data/assets/pdf_file/0010/2733697/CSS-How-to-Develop-a-Strong-Application-pptx.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/career-success-series/css-2.0/CSS-How-to-Develop-a-Strong-Application-pptx.pdf
,,CSS-How-to-Achieve-Interview-Success,https://www.deakin.edu.au/__data/assets/pdf_file/0011/2733698/CSS-How-to-Achieve-Interview-Success.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/career-success-series/css-2.0/CSS-How-to-Achieve-Interview-Success.pdf
,,,,
,,How-to-Use-LinkedIn-and-Your-Profile-Session-Slides.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0006/2693274/How-to-Use-LinkedIn-and-Your-Profile-Session-Slides.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/career-success-series/How-to-Use-LinkedIn-and-Your-Profile-Session-Slides.pdf
,,How-to-Job-Search-Effectively-Session-Slides,https://www.deakin.edu.au/__data/assets/pdf_file/0007/2693275/How-to-Job-Search-Effectively-Session-Slides.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/career-success-series/How-to-Job-Search-Effectively-Session-Slides.pdf
,,How-to-Explore-Your-Career-Options-Session-Slides-T223,https://www.deakin.edu.au/__data/assets/pdf_file/0008/2693276/How-to-Explore-Your-Career-Options-Session-Slides-T223.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/career-success-series/How-to-Explore-Your-Career-Options-Session-Slides-T223.pdf
,,How-to-Achieve-Interview-Success-Session-Slides,https://www.deakin.edu.au/__data/assets/pdf_file/0009/2693277/How-to-Achieve-Interview-Success-Session-Slides.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/career-success-series/How-to-Achieve-Interview-Success-Session-Slides.pdf
,,How-to-Develop-a-Strong-Application-Session-Slides,https://www.deakin.edu.au/__data/assets/pdf_file/0010/2693278/How-to-Develop-a-Strong-Application-Session-Slides.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/career-success-series/How-to-Develop-a-Strong-Application-Session-Slides.pdf
,,CSS-How-to-Job-Search-Effectively,https://www.deakin.edu.au/__data/assets/pdf_file/0007/2809618/CSS-How-to-Job-Search-Effectively.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/career-success-series/CSS-How-to-Job-Search-Effectively.pdf
,,CSS-How-to-Use-LinkedIn-and-Your-Profile,https://www.deakin.edu.au/__data/assets/pdf_file/0009/2809620/CSS-How-to-Use-LinkedIn-and-Your-Profile.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/career-success-series/CSS-How-to-Use-LinkedIn-and-Your-Profile.pdf
,,CSS-How-to-Develop-a-Strong-Application,https://www.deakin.edu.au/__data/assets/pdf_file/0011/2809622/CSS-How-to-Develop-a-Strong-Application.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/career-success-series/CSS-How-to-Develop-a-Strong-Application.pdf
,,CSS-How-to-Explore-Your-Career-Options-Workshop-1,https://www.deakin.edu.au/__data/assets/pdf_file/0003/2809623/CSS-How-to-Explore-Your-Career-Options-Workshop-1.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/career-success-series/CSS-How-to-Explore-Your-Career-Options-Workshop-1.pdf
,,CSS-How-to-Achieve-Interview-Success,https://www.deakin.edu.au/__data/assets/pdf_file/0004/2809624/CSS-How-to-Achieve-Interview-Success.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/career-success-series/CSS-How-to-Achieve-Interview-Success.pdf
,______________CSS 28/10/24,,,
,,CSS-How-to-Use-LinkedIn-and-Your-Profile,https://www.deakin.edu.au/__data/assets/pdf_file/0007/2852350/CSS-How-to-Use-LinkedIn-and-Your-Profile.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/career-success-series/css-281024/CSS-How-to-Use-LinkedIn-and-Your-Profile2.pdf
,,CSS-How-to-Develop-a-Strong-Application,https://www.deakin.edu.au/__data/assets/pdf_file/0008/2852351/CSS-How-to-Develop-a-Strong-Application.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/career-success-series/css-281024/CSS-How-to-Develop-a-Strong-Application2.pdf
,,CSS-How-to-Achieve-Interview-Success,https://www.deakin.edu.au/__data/assets/pdf_file/0010/2852353/CSS-How-to-Achieve-Interview-Success-.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/career-success-series/css-281024/CSS-How-to-Achieve-Interview-Success-.pdf
,,CSS-Explore-Your-Career-Options,https://www.deakin.edu.au/__data/assets/pdf_file/0011/2852354/CSS-Explore-Your-Career-Options.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/career-success-series/css-281024/CSS-Explore-Your-Career-Options.pdf
,,CSS-How-to-Job-Search-Effectively,https://www.deakin.edu.au/__data/assets/pdf_file/0007/2852359/CSS-How-to-Job-Search-Effectively.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/career-success-series/css-281024/CSS-How-to-Job-Search-Effectively2.pdf
,,,,
,DISC,,,
,,DISC-Graduating-Soon-Develop-Your-Job-Search-Strategy-In-Australia-T2-N2023,https://www.deakin.edu.au/__data/assets/pdf_file/0005/2694884/DISC-Graduating-Soon-Develop-Your-Job-Search-Strategy-In-Australia-T2-N2023.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/DISC-Graduating-Soon-Develop-Your-Job-Search-Strategy-In-Australia-T2-N2023.pdf
,,KickStartyourcareerT2202327thJuly,https://www.deakin.edu.au/__data/assets/pdf_file/0007/2694886/KickStartyourcareerT2202327thJuly.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/KickStartyourcareerT2202327thJuly.pdf
,,How-do-I-find-a-job-student-handbook-fillable,https://www.deakin.edu.au/__data/assets/pdf_file/0008/2694887/How-do-I-find-a-job-student-handbook-fillable.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/How-do-I-find-a-job-student-handbook-fillable.pdf
,,IEAA-Employer-Guide-2022,https://www.deakin.edu.au/__data/assets/pdf_file/0008/2695400/IEAA-Employer-Guide-2022.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/IEAA-Employer-Guide-2022.pdf
,,Employable-you-an-online-guide-for-international-students,https://www.deakin.edu.au/__data/assets/pdf_file/0011/2695403/Employable-you-an-online-guide-for-international-students.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/Employable-you-an-online-guide-for-international-students.pdf
,,DT-Career-Ambassador-Induction-Schedule-2024,https://www.deakin.edu.au/__data/assets/pdf_file/0005/2729876/DT-Career-Ambassador-Induction-Schedule-2024.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/DT-Career-Ambassador-Induction-Schedule-2024.pdf
,,Career-Ambassador-Program-Offering-2024,https://www.deakin.edu.au/__data/assets/pdf_file/0003/2735517/Career-Ambassador-Program-Offering-2024.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/Career-Ambassador-Program-Offering-2024.pdf
,,Finding-part-time-or-casual-work,https://www.deakin.edu.au/__data/assets/pdf_file/0004/2744374/Finding-part-time-or-casual-work.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/Finding-part-time-or-casual-work.pdf
,,seek.png,https://www.deakin.edu.au/__data/assets/image/0008/2745287/seek.png,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/seek.png
,,image.JPG,https://www.deakin.edu.au/__data/assets/image/0009/2745288/image.JPG,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/image.JPG
,,NetworkingVD-handout01,https://www.deakin.edu.au/__data/assets/pdf_file/0005/2745509/NetworkingVD-handout01.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/NetworkingVD-handout01.pdf
,,How-to-prepare-for-the-employer-showcase,https://www.deakin.edu.au/__data/assets/pdf_file/0010/2745514/How-to-prepare-for-the-employer-showcase.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/How-to-prepare-for-the-employer-showcase.pdf
,,Additional-Resources-International-Students,https://www.deakin.edu.au/__data/assets/word_doc/0012/2745579/Additional-Resources-International-Students.docx,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/Additional-Resources-International-Students.docx
,,Know-your-work-rights,https://www.deakin.edu.au/__data/assets/pdf_file/0007/2746690/Know-your-work-rights.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/Know-your-work-rights.pdf
,,2024-LockinGUCCU-Spring-Career-Fair.,https://www.deakin.edu.au/__data/assets/pdf_file/0007/2748733/2024-LockinGUCCU-Spring-Career-Fair.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/2024-LockinGUCCU-Spring-Career-Fair.pdf
,,Navigating-Workplace-Small-Talk,https://www.deakin.edu.au/__data/assets/pdf_file/0003/2752680/Navigating-Workplace-Small-Talk.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/Navigating-Workplace-Small-Talk.pdf
,,Australian-Jargons,https://www.deakin.edu.au/__data/assets/pdf_file/0004/2752681/Australian-Jargons.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/Australian-Jargons.pdf
,,FairWork,https://www.deakin.edu.au/__data/assets/image/0009/2776644/FairWork.jpg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/FairWork.jpg
,,disc-event-image-1,https://www.deakin.edu.au/__data/assets/image/0005/2784074/disc-event-image-1.jpg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/disc-event-image-1.jpg
,,disc-event-image-2,https://www.deakin.edu.au/__data/assets/image/0006/2784075/disc-event-image-2.jpg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/disc-event-image-2.jpg
,,disc-event-image-3,https://www.deakin.edu.au/__data/assets/image/0007/2784076/disc-event-image-3.jpg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/disc-event-image-3.jpg
,,disc-event-image-4,https://www.deakin.edu.au/__data/assets/image/0009/2784078/disc-event-image-4.jpg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/disc-event-image-4.jpg
,,panel.png,https://www.deakin.edu.au/__data/assets/image/0009/2784537/panel.png,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/panel.png
,,companies.png,https://www.deakin.edu.au/__data/assets/image/0006/2809626/companies.png,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/companies.png
,,companies_logos.png,https://www.deakin.edu.au/__data/assets/image/0009/2810385/companies_logos.png,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/companies_logos.png
,,companies_logo_2.png,https://www.deakin.edu.au/__data/assets/image/0018/2810412/companies_logo_2.png,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/companies_logo_2.png
,,companies_logo_3.png,https://www.deakin.edu.au/__data/assets/image/0006/2831379/companies_logo_3.png,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/companies_logo_3.png
,,Image_1.jpg,https://www.deakin.edu.au/__data/assets/image/0004/2843023/Image_1.jpg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/Image_1.jpg
,,Image_3.jpg,https://www.deakin.edu.au/__data/assets/image/0006/2843025/Image_3.jpg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/Image_3.jpg
,,Image_2.jpg,https://www.deakin.edu.au/__data/assets/image/0003/2843031/Image_2.jpg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/Image_2.jpg
,,image.png,https://www.deakin.edu.au/__data/assets/image/0005/2850674/image.png,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/image.png
,,Vedha.jpg,https://www.deakin.edu.au/__data/assets/image/0009/2906217/Vedha.jpg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/Vedha.jpg
,,disc_2.jpg,https://www.deakin.edu.au/__data/assets/image/0010/2906218/disc_2.jpg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/disc_2.jpg
,,Disc-event-1.jpg,https://www.deakin.edu.au/__data/assets/image/0007/2912884/Disc-event-1.jpg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/Disc-event-1.jpg
,,Disc-event-2.jpg,https://www.deakin.edu.au/__data/assets/image/0009/2912886/Disc-event-2.jpg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/Disc-event-2.jpg
,,Disc-event-3.jpg,https://www.deakin.edu.au/__data/assets/image/0010/2912914/Disc-event-3.jpg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/Disc-event-3.jpg
,,Disc-event-4.jpg,https://www.deakin.edu.au/__data/assets/image/0006/2912991/Disc-event-4.jpg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/Disc-event-4.jpg
,,Disc-event-5.jpg,https://www.deakin.edu.au/__data/assets/image/0010/2913256/Disc-event-5.jpg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/Disc-event-5.jpg
,,Disc-event-6.jpg,https://www.deakin.edu.au/__data/assets/image/0011/2913257/Disc-event-6.jpg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/Disc-event-6.jpg
,,disc-event-7.jpg,https://www.deakin.edu.au/__data/assets/image/0011/2916911/disc-event-7.jpg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/disc-event-7.jpg
,,disc-event-8.jpg,https://www.deakin.edu.au/__data/assets/image/0003/2916912/disc-event-8.jpg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/disc-event-8.jpg
,,Hays.jpg,https://www.deakin.edu.au/__data/assets/image/0006/2917914/Hays.jpg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/Hays.jpg
,,Dress code,https://www.deakin.edu.au/__data/assets/pdf_file/0009/2927367/Dress-Code.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/disc/Dress-Code.pdf
,,,,
,Freelancinghub,,,
,,T1-2024-Project-Brief-Document-V6,https://www.deakin.edu.au/__data/assets/pdf_file/0010/2731285/T1-2024-Project-Brief-Document-V6.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/freelancinghub/T1-2024-Project-Brief-Document-V6.pdf
,,T2-2024-Project-Brief-Document-V6,https://www.deakin.edu.au/__data/assets/pdf_file/0011/2789597/T2-2024-Project-Brief-Document-V6.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/freelancinghub/T2-2024-Project-Brief-Document-V6.pdf
,,T3-2024-Project-Brief-Document-V6_Shehani-De-Mel,https://www.deakin.edu.au/__data/assets/pdf_file/0006/2848974/T3-2024-Project-Brief-Document-V6_Shehani-De-Mel.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/freelancinghub/T3-2024-Project-Brief-Document-V6_Shehani-De-Mel.pdf
,,,,
,job-application-feedback,,,
,,Resume-Checklist-for-Job-Applications,https://www.deakin.edu.au/__data/assets/pdf_file/0005/2677334/Resume-Checklist-for-Job-Applications.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/job-application-feedback/Resume-Checklist-for-Job-Applications.pdf
,,Cover-Letter-Checklist.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0006/2677335/Cover-Letter-Checklist.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/job-application-feedback/Cover-Letter-Checklist.pdf
,,CV-Checklist-for-Job-Applications-Medicine.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0008/2677337/CV-Checklist-for-Job-Applications-Medicine.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/job-application-feedback/CV-Checklist-for-Job-Applications-Medicine.pdf
,,Resume-Checklist-for-Job-Applications-Nursing.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0009/2677338/Resume-Checklist-for-Job-Applications-Nursing.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/job-application-feedback/Resume-Checklist-for-Job-Applications-Nursing.pdf
,,,,
,preparing-for-selection,,,
,,Preparing-for-an-Assessment-Centre.docx,https://www.deakin.edu.au/__data/assets/word_doc/0011/2677412/Preparing-for-an-Assessment-Centre.docx,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/preparing-for-selection/Preparing-for-an-Assessment-Centre.docx
,,Example-Marking-Sheet.docx,https://www.deakin.edu.au/__data/assets/word_doc/0004/2677414/Example-Marking-Sheet.docx,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/preparing-for-selection/Example-Marking-Sheet.docx
,,5-steps-to-interview.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0006/2677416/5-steps-to-interview.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/preparing-for-selection/5-steps-to-interview.pdf
,,,,
,professional-identity,,,
,,Guide-to-Identify-your-Skills-010620.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0011/2677340/Guide-to-Identify-your-Skills-010620.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/professional-identity/Guide-to-Identify-your-Skills-010620.pdf
,,Skills-Tracking-Worksheet-010620.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0003/2677341/Skills-Tracking-Worksheet-010620.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/professional-identity/Skills-Tracking-Worksheet-010620.pdf
,,Identify-your-networks-010620.jpg,https://www.deakin.edu.au/__data/assets/image/0004/2677342/Identify-your-networks-010620.jpg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/professional-identity/Identify-your-networks-010620.jpg
,,Professional-Associations-010620.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0006/2677344/Professional-Associations-010620.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/professional-identity/Professional-Associations-010620.pdf
,,Create-Your-Brand-010620.jpg,https://www.deakin.edu.au/__data/assets/image/0007/2677345/Create-Your-Brand-010620.jpg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/professional-identity/Create-Your-Brand-010620.jpg
,,Manage-your-online-brand-010620.jpeg,https://www.deakin.edu.au/__data/assets/image/0008/2677346/Manage-your-online-brand-010620.jpeg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/professional-identity/Manage-your-online-brand-010620.jpeg
,,BrandingToolkit-010620.jpeg,https://www.deakin.edu.au/__data/assets/image/0009/2677347/BrandingToolkit-010620.jpeg,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/professional-identity/BrandingToolkit-010620.jpeg
,,,,
,resume-review-services,,,
,,Part-time-Resume_2019.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0011/2677331/Part-time-Resume_2019.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Part-time-Resume_2019.pdf
,,Graduate-Work-Resume_2019.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0003/2677332/Graduate-Work-Resume_2019.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Graduate-Work-Resume_2019.pdf
,,CareerSet-User-Guide-v1-0623.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0004/2677333/CareerSet-User-Guide-v1-0623.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/CareerSet-User-Guide-v1-0623.pdf
